X,Y,Z
199,113,12.323816745390321
199,114,12.130998301966798
199,115,11.55051447432409
199,116,13.035708827153067
199,117,13.007912099760446
199,118,12.767049196812774
199,119,12.754593050373847
199,120,13.147330043074442
199,121,12.670107888727207
199,122,13.118616123572062
199,123,13.497108802690711
199,124,12.841751228791576
199,127,12.643804500946697
199,128,12.497538852482336
37,74,13.31904565695722
37,75,12.507218865533087
37,76,12.597740581502308
37,77,13.106224435471756
37,78,12.97845038385584
37,79,12.494742941800553
37,80,13.946952180314746
37,81,12.679746385140115
37,82,13.592049917751254
37,83,11.69162266532283
37,84,12.125523754183341
37,85,12.76941821048101
37,86,13.012382384579837
37,87,12.014853236452751
37,88,11.642930496701075
37,90,11.510303253885294
37,91,11.906193000444974
37,92,12.374562470784
37,93,13.16035974416226
37,94,12.74830083800598
37,112,13.48870717134475
37,113,12.841552968677751
37,114,13.053383259339034
226,100,12.294916626224916
226,101,13.277924325715132
226,102,12.717926629009632
226,103,12.322669270247975
226,104,12.502423939954154
226,105,12.501100253655633
226,106,12.491021660628327
226,107,12.667751190406468
226,108,12.94460762621974
226,109,12.871786428328576
226,112,13.13752312727002
226,113,12.35014918184352
226,114,13.276002662008567
226,115,13.052554403566537
226,116,13.312649147794211
226,118,12.3528888947568
226,119,13.297984157897805
226,120,12.838669203523844
226,121,12.784901657097086
226,122,12.523206262017249
226,123,13.012842816427225
226,124,12.830190716911112
226,125,13.575926033237355
226,126,12.471835160827949
226,127,12.917991276460791
226,128,12.259145088496394
229,99,12.498768364292832
229,100,13.1670583131822
229,101,13.399058610570524
229,102,12.932477736765538
229,103,13.052446630244361
229,104,13.050367374592714
229,105,13.291281912139267
229,106,13.35069126627422
229,107,12.907966940267274
229,108,12.949660346157563
229,109,13.19936757754607
229,110,13.044933309304945
229,111,12.921328224620758
19,122,12.342201367300854
19,123,12.1378253677946
19,124,12.514671598518108
22,97,13.115520840913518
22,98,12.696520303446492
22,99,12.840551195608098
22,100,12.64397878879104
22,101,13.344231937955037
22,102,12.057383376774174
22,103,12.065863475834911
22,104,12.897618429812262
22,105,12.442939442316035
22,106,11.973454294827723
22,107,11.679616831952176
22,108,11.51534104980954
22,109,12.714764523692212
22,110,12.564192974187462
22,111,12.756423065694598
22,112,12.699400664955053
22,113,11.870844455478894
22,114,12.289626669046811
22,115,12.479950815365205
22,117,12.449471786011314
22,118,12.572033963423014
22,119,12.860717985415656
22,120,12.907622383571475
22,121,13.037296381108696
22,122,12.199502576260517
22,123,12.78435133338429
22,124,12.366962626531055
40,60,13.184549843804604
40,61,12.806727764271743
40,62,13.354482173939953
40,63,13.569487870290438
40,64,11.989589539864243
40,65,12.37378309639649
40,66,12.482844812933964
40,67,12.43635776367338
40,68,12.469319548857255
40,69,12.809545759003358
40,70,13.296447072983579
40,71,12.49882290992946
40,72,12.143796104956037
40,73,13.004091032188526
40,74,12.872210388435779
40,75,13.49223874453112
40,76,12.745556637810527
40,77,12.926746748064362
40,78,12.268687745608188
40,79,12.70305401933333
40,80,12.209680101433593
40,81,11.661388849687587
40,82,12.668833187773727
40,83,12.778895245440461
40,84,12.25024215486454
40,85,11.663740641198501
40,86,12.84355160847999
40,87,13.222463016114459
40,88,12.873448353912234
40,89,12.7604253257244
40,90,13.128315850521517
40,91,12.266333846070944
43,50,13.564544719091662
151,53,12.641485863004847
151,54,12.88043314810773
151,67,12.957506253021844
151,68,12.232599399490521
151,69,12.915676266645367
151,70,12.886772241180548
154,19,13.090267669181742
154,20,12.30254681743258
154,21,11.804658084085686
154,22,13.419176649884317
154,23,13.093246397853143
154,24,12.393016814906419
154,25,13.058838107728029
154,26,13.29452880212545
154,27,13.331484339147714
154,28,13.413828886161411
154,29,12.88768931251274
154,30,13.33132899978808
154,31,12.799669514766219
154,32,13.109514409450314
154,33,13.159340879694719
154,34,12.31066872848546
223,89,13.298343676370774
223,90,13.252125893361994
223,102,11.97464797172108
223,103,13.27564510736397
223,104,13.268539384070051
223,117,13.39777612084376
223,118,12.835055572653863
223,119,12.547748837490188
223,120,12.11827480632286
223,121,12.740326867973302
223,122,12.922925372856916
223,123,13.249339626041136
223,124,13.651287533565453
223,125,13.844159663739774
223,126,13.143737914629712
223,127,12.858664276337352
223,128,12.214835643270638
226,91,12.774478858805905
226,92,12.493835747928768
226,93,12.760718008364838
226,94,13.00039672524298
226,95,12.826402496508377
226,97,12.661255259876059
226,98,12.566695710622465
226,99,11.7701792601452
202,121,13.452277312279262
202,122,13.24028025032264
202,123,12.883731357319997
202,124,13.00489236163386
202,125,12.931827525622497
202,126,12.799119755131422
202,127,12.403595822683911
202,128,12.432572690264115
205,83,13.163389202077541
205,84,13.464953713939884
205,85,13.014205435070666
205,86,12.946681820995494
205,87,13.3898640922721
205,88,13.081512083227446
205,89,13.475720740040705
205,90,12.512845306522228
205,91,12.570803809103824
205,92,13.541826402286077
205,93,12.855911403240414
205,94,13.017010623964097
205,95,13.282980986232616
205,96,12.72003374750666
205,97,12.903788069321406
205,98,12.65977622926511
205,99,12.434323823887938
205,100,12.95308511904136
205,101,12.043669029925775
205,102,12.460799061343799
205,103,12.92510830595421
205,104,12.702546686082957
205,105,12.921567411958701
205,106,12.138746300206234
205,107,12.822703682725992
205,108,12.948402053045688
205,109,12.937699633058095
205,110,13.079222526483981
205,111,13.056820012257157
205,112,12.764816866998645
205,113,12.68196707428162
205,114,12.871008304544391
205,115,13.421841346587962
175,73,12.7934084496427
175,74,12.996983925158311
175,75,13.276274086999907
175,76,13.621677554931798
175,77,12.691563472078766
175,78,13.056199171983627
175,79,13.621130489781134
175,80,13.172573183299049
175,81,13.254409898233735
178,39,12.993352440201143
178,40,12.964109272091306
178,41,12.466265479164367
178,42,12.293262371101443
178,43,12.927571871490324
178,44,12.976001377153612
178,45,12.823686985131033
178,46,12.981007449650635
178,47,13.183182857446294
178,48,12.492574050221549
178,49,12.60232605084756
178,50,13.04970306484883
178,51,12.790872327928142
178,52,13.218382444848833
178,53,13.1611392146398
178,54,13.465884291357177
178,55,13.318790153452992
178,56,13.384084620083621
178,57,12.6348276036672
178,58,12.739235126529085
178,59,12.729855175180713
178,60,12.693834703453556
178,61,12.401847292219976
178,62,13.023485369238056
178,63,13.608938085758368
178,64,13.463089660906233
178,65,13.302966210507927
178,66,13.19084240975134
178,67,13.436749645896334
178,68,13.280698195712445
178,69,12.749522887064348
178,70,12.595573836019277
178,71,13.435306076252846
178,72,12.826747283921472
178,73,13.079494827038376
178,74,13.099702088749417
178,75,12.455667842602162
178,76,12.162373748288815
178,77,12.77262008016376
178,78,12.167178958027204
178,79,12.777517975228504
178,80,12.634068718653173
82,37,12.808783097887702
82,38,12.375097154917544
82,39,11.905655679497704
82,40,13.021843085103077
82,41,12.244794675436884
82,42,12.845814208689584
82,43,12.891777360809867
82,44,13.383080735306182
82,45,12.454794363766815
82,46,12.08187910354344
46,57,12.552964696977067
82,47,11.472720997404396
46,58,12.201737542625555
82,48,12.86536875509438
46,59,13.05548720704967
82,49,13.920820881751242
46,60,13.556409906943983
82,50,13.236192755228629
46,61,13.731798971771653
82,51,12.87443776410094
46,62,12.76366939309567
82,52,12.706573973652002
46,63,13.169603161161506
82,53,12.383854206437796
28,95,12.724083402599618
46,64,12.978334412686525
82,54,12.330309742224962
28,96,13.269823828888658
46,65,12.80560513103048
82,55,12.63774903437957
28,97,13.148337558259268
46,66,12.485795994506423
28,98,13.300818463924962
46,67,12.724503088489937
28,99,13.162287985042807
46,68,13.011335818587062
28,100,12.949033059376848
46,69,12.72134993620119
28,101,12.980307547280244
46,70,12.505429275429885
28,102,13.355856518369158
46,71,12.645043035707667
70,38,12.203229524551809
28,103,12.63261535439093
46,72,11.87645324228528
70,39,12.538950539172145
28,104,11.772226816671022
46,73,11.756093090748646
70,40,12.775250342092413
28,105,13.501338995105247
46,74,12.637340185599925
70,41,11.772807789031672
28,106,12.263987239102565
46,75,11.336120546168605
70,42,12.77949489243918
28,107,12.660751197750013
46,76,12.467137962899677
70,43,13.329308301309055
28,108,13.608097971199669
46,77,12.147864811145407
70,44,12.590710614057565
28,109,13.666009964215156
46,78,11.530250276665559
70,45,12.860565224950651
28,110,13.060130817514782
46,79,11.925682896995616
70,46,13.245046055562623
28,111,12.381745731805939
46,80,11.999375744208535
70,47,13.486406122191363
28,112,12.536872095496937
46,81,12.697154965324856
70,48,13.329584310908139
28,113,12.33700520377908
46,82,12.953426861250593
70,49,12.920591616234262
28,114,12.16310959560828
46,83,13.061594927798465
70,50,12.405470539646526
28,115,11.802721737406841
46,84,13.100809706923355
70,51,11.413740203894951
28,116,12.01049109239959
46,85,12.714791626344166
70,52,12.546490551060964
28,117,12.60449876908556
46,86,13.05504143838056
70,53,13.00630349679471
28,118,12.131587829531453
70,54,12.025563301673534
28,119,12.674778731374651
28,120,12.332782524665866
28,121,12.404386467815867
28,122,12.402383495807426
28,123,13.221014570837198
28,124,12.745941565687039
28,125,11.952084455283734
28,126,12.84934981632754
28,127,12.510223452544489
28,128,13.39688109913424
70,87,12.155874698497017
109,19,13.083740148131668
70,88,12.552225916880674
109,20,11.252384508229019
70,89,12.908037404572562
109,21,13.058268687414088
109,22,12.628226579883194
109,23,12.394016701795655
109,24,12.544637460196588
49,48,13.209002806268902
109,25,12.338155793556785
49,49,12.487190740335247
55,72,12.753716249074717
109,26,12.614295276757145
49,50,12.893333615393933
55,73,12.596736741618543
109,27,12.81646522748649
49,51,12.083933159099729
55,74,12.391844943291623
109,28,12.974872285128793
49,52,12.4506803634737
55,75,11.708481564983348
109,29,12.446608096321881
49,53,12.269752701990809
55,76,12.545249462039278
109,30,12.698241082615118
49,54,13.469111353686102
55,77,12.715679801725804
109,31,12.99057057474631
49,55,12.892188189972664
55,78,11.159268095354713
109,32,12.59810329703615
31,78,12.05479374175313
49,56,13.057227974750452
55,79,12.467445040030595
109,33,12.69826545365594
31,79,12.498294811790677
49,57,12.625992853717317
55,80,12.281004094446338
109,34,12.482421257459901
31,80,12.915370380139164
49,58,13.284197785530143
55,81,12.183768271083032
109,35,12.186843680860727
31,81,12.83049982355184
49,59,13.34705349002496
55,82,13.018658904436965
109,36,12.613194125897937
31,82,12.409948299386748
49,60,13.115128890468716
55,83,11.649179934240127
109,37,12.648396733170518
49,61,13.214652725728344
55,84,12.13294634707428
109,38,12.010564396979536
49,62,12.250630309319792
55,85,12.609688082905611
109,39,12.384649417965935
49,63,13.195150418476347
55,86,12.008910316626114
109,40,12.916631252145589
49,64,13.127951669214898
109,41,12.448029313015729
49,65,13.470395284320482
109,42,11.976417097970739
109,43,12.620549769538995
109,44,12.750800021353296
109,45,12.735653956255842
109,46,12.591578189333365
109,47,12.413083852503053
109,48,12.737410168503464
109,49,12.163140456034979
109,50,11.511496580373393
73,37,12.900172552758336
109,51,11.643572546000504
73,38,13.470671736588152
109,52,12.678197478479369
73,39,13.298988311429488
73,40,13.1013416165951
73,41,12.42190015084838
58,40,12.457603203377834
58,41,12.627206240378209
58,42,11.831820591135665
58,43,12.635852567766491
109,82,12.540774506151177
58,44,13.235525940537169
109,83,12.53763269734803
58,45,12.91518186848745
109,84,13.240659541844973
58,46,12.129516737143655
58,47,12.54488230871908
58,48,11.997657429272932
58,49,12.254559407906918
58,50,13.020013231834627
58,51,13.62614678187055
58,52,12.870970688946219
58,53,12.89763009630404
58,54,12.7300967791207
58,55,11.58921269685893
58,56,13.25418023864349
58,57,13.189483782364658
58,58,12.21926996393074
58,59,12.855318667067666
58,60,13.015326520201384
58,61,13.244267311308773
58,62,12.419514947564565
13,122,11.485344861476891
13,123,12.281117696899354
13,124,11.757587049804588
13,125,12.595498683430923
13,126,12.260432923818586
73,42,13.480229817775204
73,43,12.949902801508976
73,44,12.73623310870023
73,45,12.541695939306626
73,46,13.667371553431828
73,47,13.301724955681873
73,48,13.074444070383484
73,49,13.329178471642422
73,50,12.595557077735393
73,51,12.98408716090719
73,52,12.48332288301809
73,53,13.274446216956925
73,54,13.438236308365079
73,89,13.488899857153536
73,90,13.464854830825548
76,32,12.888464428465706
76,33,11.721522012737037
76,34,12.61754002895182
76,35,12.279564774271226
76,36,12.584976295339883
76,37,12.564831126652258
76,38,13.12376038162338
76,39,13.298701349518494
76,40,13.626348494012678
76,41,13.38049345700758
76,42,13.024176474958589
76,43,12.754416731359996
76,44,12.130478217697412
76,45,12.512127645680767
76,46,13.279379121676048
76,47,12.789097202644854
76,48,13.747532253028044
76,49,12.890906178685047
76,50,12.649024359115172
76,51,12.142871656458912
76,52,11.962437742133362
76,53,13.313962902463755
76,54,13.725704733184369
187,47,13.254976312380242
187,48,12.92410106245202
187,49,12.890697798368192
187,50,12.969034716202179
187,51,12.643180286658357
187,52,12.471806282272627
187,53,12.766316309234277
187,54,13.108146324604816
187,55,12.677784168845777
187,56,12.597912062725488
187,57,12.812931560845724
187,59,13.138655066459062
187,60,11.953473339161786
187,61,13.07208470378972
187,62,13.261852638814545
187,63,12.61290123105446
187,64,12.821728956575745
187,65,12.909465319259704
187,66,12.50399803837627
187,78,12.796062703677118
187,79,13.163852132490737
187,80,12.47717927765445
187,81,12.666028584305499
187,82,12.148437164593833
187,83,12.28231273745984
217,124,13.021658504933114
217,125,11.72260530181029
217,126,12.48175668882896
217,127,13.266214022094385
217,128,13.344115323067012
220,87,13.153980029534669
220,88,12.744158296005729
220,89,13.165975124687316
220,103,12.68511035834597
220,122,12.46485515223205
220,123,12.465082174816155
220,124,13.146697067900037
220,125,12.499075765159015
220,126,13.384737913096865
220,127,12.819167438408527
220,128,12.819885809612417
52,67,12.471635815362424
52,68,12.27199589386407
52,69,12.952136659413569
52,70,13.104592235456487
52,71,12.9914101979854
52,72,12.308229001428817
52,73,12.806567952510134
52,74,12.005622770395028
52,75,13.670523415791221
52,76,12.552648414079009
52,77,11.98515974626451
52,78,12.772502072635032
52,79,13.470437444828129
52,80,13.304112895539069
52,81,13.729270983610997
52,82,13.36160524312462
52,83,12.944002462478172
52,84,12.860368879225197
52,85,12.994430049883189
55,41,13.723351938661324
55,42,11.65707790366905
55,43,12.802930538822489
55,44,12.545489034593146
55,45,11.257792771220807
55,46,12.846177397685967
55,47,12.376319463415479
55,48,12.7740311353969
55,49,13.30339759275378
55,50,13.414546121308758
55,51,12.657010199230358
55,52,11.770326861730931
55,53,12.141358869575111
55,54,11.988621444738591
55,55,12.393347365515117
55,56,12.894561431084872
55,57,13.025961855855426
55,58,11.937089258735634
55,59,12.29367085731889
55,60,13.185611763940704
55,61,12.196908069831744
55,62,13.021798838100429
55,63,13.248649485900048
55,64,13.078312404180009
55,65,13.141110045116786
55,66,12.730287969740319
55,67,12.754331355788235
55,68,11.473665632899957
181,42,12.919745073587958
181,43,13.12591796850623
181,44,12.767447386002264
181,45,12.44336853293277
181,46,12.367252467588617
181,47,13.057977449099791
181,48,12.972045782073517
181,49,12.940309258258823
181,50,12.98461043633631
181,51,12.729076862678372
181,52,12.766855484914386
181,53,12.181747443082303
181,54,12.05014744744616
181,55,12.714622625417276
181,56,12.941737189410674
181,57,13.004571716958708
181,58,12.151481409123532
181,59,13.111816900451439
181,60,13.084443738059836
181,61,13.005795250161018
181,62,13.070002189638029
181,63,12.65867507345485
181,64,12.678522822320987
181,65,12.276900743041132
181,66,12.240745288673038
181,67,12.444407782542624
181,68,12.071322695912341
181,69,13.077032274563349
181,70,12.702052911867266
181,71,13.243766199019664
181,72,12.674878850901317
181,73,11.396976712869394
181,74,12.993522201477198
181,75,13.136257896388948
181,76,13.143520383351463
181,77,12.755151078322537
181,78,13.065262366400377
181,79,13.368588965814702
181,80,12.191035750558935
193,100,12.71969133392152
193,101,12.328608586795092
193,102,11.999140387682822
193,103,12.487933595016564
193,104,12.173652654503233
193,105,12.533870149083974
193,106,12.305210838304458
193,107,12.690465168090055
193,108,12.63355604645513
193,109,13.016242722212409
193,110,12.930178867989666
193,111,13.18735284970935
193,112,13.083926298145414
193,113,12.75072452619009
193,114,11.822970574199944
196,64,13.073591663491174
196,65,12.8151203323398
196,66,12.69735146593578
196,67,12.709783928216302
196,68,12.952383550742509
196,69,13.086970032605997
196,70,13.214236469968855
196,71,12.85959142957366
196,73,13.185542854178657
196,74,12.70711191134453
196,75,12.954584485609553
196,76,12.913011919694787
196,77,13.041171860507472
196,78,13.20092225746444
196,79,13.600314396267407
196,80,13.068122414032525
49,66,13.30186403459579
49,67,12.909130382418983
49,68,12.946747233497012
49,69,13.092642013613426
49,70,12.642780501683138
49,71,12.264127843570826
49,72,12.816389636212016
49,73,12.332263175755182
49,74,12.01006945822368
49,75,12.728971753395108
49,76,12.965255165635089
49,77,12.220222437410534
49,78,12.14882216721521
49,79,11.437706377087023
49,80,12.561488174737352
49,81,12.867507508654352
49,82,12.639916111264407
49,83,13.312924927393647
49,84,12.51174172432818
49,85,12.01204203822088
49,86,13.539542791572615
31,96,12.86991167229813
31,97,12.37595557965543
31,98,13.025105770477435
31,99,11.89094287261456
31,100,12.631120006301044
31,101,12.673062544916402
31,102,11.931564990266052
31,103,12.062649465583702
31,104,12.766638861596427
31,105,12.618537457863804
31,106,13.330914937400863
31,107,12.512360455146077
31,108,12.651527552443643
31,109,12.145245562462092
31,110,12.643042427546439
31,111,13.109044961956387
31,112,12.545233370192543
31,113,12.498984140858639
31,114,12.802502456361903
52,45,12.525672331702063
31,115,12.41621880157887
52,46,13.127134616718784
31,116,12.62089060912557
52,47,13.45540178154859
31,117,11.55257325715224
52,48,12.605688860517162
31,118,13.024660277538183
52,49,12.923023101810086
31,119,13.095398368897172
52,50,11.668816668065281
31,120,12.116373639185348
52,51,12.346533994235479
52,52,12.658632443590381
52,53,12.913020273775649
31,123,12.018944339334595
52,54,11.610109954579649
31,124,12.188673828374293
52,55,12.06607245153736
31,125,12.674441382582504
52,56,13.021558391617301
31,126,13.110744954865947
52,57,12.358495368564862
31,127,12.50824102701842
52,58,12.758608862064975
31,128,12.582285713856015
52,59,12.465718124186152
52,60,12.723499489706937
52,61,12.764864030584958
52,62,13.527231291358415
52,63,13.255855168227713
52,64,13.328605712014006
52,65,12.593337021964647
52,66,12.60623686537011
34,73,12.271204704869357
34,74,11.723232409976514
34,75,12.16790123956555
34,76,12.180034333192248
34,77,13.068242310558023
34,78,11.602782573010053
34,79,12.717526768412114
34,80,13.545561002139284
34,81,13.441122680483339
34,82,13.202269055792321
34,83,12.790018230895564
61,82,12.441219756387994
61,83,13.487082204081029
61,84,12.674318813605463
61,85,12.03363932529786
61,86,12.691594545098477
61,87,11.844394437791564
61,127,12.602444369808312
61,128,12.33541267171835
64,44,13.19708604987332
64,37,11.116259163962559
64,45,13.25899727449112
64,38,12.408992745579647
64,46,13.237074885519661
64,39,13.838764517461108
64,47,11.756272832505152
64,40,12.790643150873013
64,48,13.343979404505147
64,41,12.650150527253125
64,49,13.6774190173377
64,42,13.519173461522616
64,50,13.165559564081793
64,43,12.809742459524537
64,51,12.9051294263594
64,52,12.521207071911546
64,53,13.046484235491617
64,54,13.660017243574078
64,55,13.852740739545357
64,56,12.299630114127359
64,83,12.651118031160316
64,84,12.855851206901562
64,85,12.37307326180273
64,86,13.33130278334321
64,87,12.933625463708369
64,88,12.583858864512493
64,89,13.470277304238305
208,116,12.532192938100723
208,117,12.60398453915777
208,118,12.553709260483393
208,119,12.632260506644831
208,120,12.276150603898959
208,121,12.542730070653267
208,122,12.209905664302566
208,123,12.436795962703979
208,124,11.892821470772764
208,125,12.851510354675503
208,126,12.754983557596221
208,127,12.50252923411124
208,128,12.67146651776068
211,81,13.580815426671164
211,82,13.058074663961957
211,83,13.125278491880104
211,84,13.15765961577461
211,85,13.592745780902895
211,86,13.243463963186157
211,87,12.74292682795346
211,88,13.162125081142856
211,89,12.845448348196436
211,90,13.154489130722892
211,91,13.107085186598965
211,92,12.977443306625165
211,93,13.015684275949875
211,94,12.786867931234582
211,95,13.345105756902463
211,96,13.413181831292786
211,97,13.163689932200528
211,98,13.096531560825328
211,99,12.725571558604505
211,100,12.450034350034086
67,37,12.58786525855162
67,38,12.33964738397791
67,39,12.493420406038668
67,40,13.37851185493692
67,41,12.512671932037481
67,42,11.669098336068341
67,43,12.210263844070655
67,44,12.752811656981876
67,45,12.368614915636902
67,46,13.260227030374281
67,47,13.355972028299457
67,48,12.93897436948919
67,49,12.80395545964751
67,50,12.512720772856463
67,51,13.107355558732012
67,52,13.166746556843364
67,53,12.570602440400362
67,54,11.794786631005469
67,55,12.806516546814787
67,84,12.94904649328812
67,85,13.216449334407061
67,86,12.413841614321909
67,87,12.604354957855868
67,88,11.62604985659554
67,89,12.512218334717469
94,22,13.286140059073176
94,23,13.880401444677606
94,24,11.724297971765388
94,25,11.991037016016529
94,26,12.936343145681954
94,27,12.976906171117413
94,28,12.72822024155848
94,29,12.874329730191713
94,30,12.99062894619885
94,31,11.567553524914375
94,32,12.474572229347208
94,48,12.500766508041005
97,22,13.78941160032936
97,23,11.032046695566459
97,24,12.465791826429994
97,25,12.873941601047
97,26,13.150683244918485
97,27,13.106097196470344
97,28,13.043886735592356
97,29,13.361743504972436
97,30,12.488760744983416
97,31,12.383669493125272
97,32,12.519312570704855
97,33,12.788492034486008
97,47,12.761576152926716
97,48,12.525605677001185
97,49,12.784514714163413
229,123,12.439110745205978
229,124,12.978080729257718
229,125,12.84092550481059
229,126,12.67875647925058
229,127,13.060032185152329
229,128,12.423652299218048
232,109,12.207193364755227
232,110,12.971794651037694
232,124,13.29555601210703
232,125,13.260993198950517
232,126,13.311762955013549
232,127,13.072938845644046
232,128,13.05340661931492
205,116,13.587841839104914
205,117,13.165638404884035
205,118,12.902200812758078
205,119,12.745268378069829
205,120,13.395954872308899
205,121,12.961900666717728
205,122,12.8980949227075
205,123,13.548718230926454
205,124,13.219715568174443
205,125,12.574150065896056
205,126,12.799674013682576
205,127,12.799690743183215
205,128,12.737012904129001
208,82,12.16004134697823
208,83,12.099705036000971
58,77,11.980883923472549
208,84,12.45037820256112
58,78,12.410911988112325
208,85,12.61456832600594
58,79,12.53246605604845
208,86,12.667522186930443
58,80,12.471399035708698
208,87,11.630007614736865
58,81,12.821393658135056
208,88,11.768494830347583
58,82,13.1249491520417
208,89,12.212782532155934
58,83,12.620158626926479
208,90,12.963121324162548
58,84,12.209947268527673
208,91,12.84362010215396
58,85,12.949947204158322
208,92,13.247137739020713
58,86,12.5626253001773
208,93,12.824841442693138
208,94,13.49913693399768
208,95,12.593866026058329
208,96,12.876898720576007
208,97,13.38811787264932
208,98,12.740973858606642
208,99,12.38979198633653
208,100,12.786378435927151
208,101,12.870480297618894
208,102,12.724886589290257
208,103,13.419980288839298
208,104,13.083545196947036
208,105,13.210095186895225
208,108,12.704972945267203
208,109,12.833739580378433
208,110,13.236497703151642
208,111,13.630452577424345
208,112,13.264822551078026
208,113,12.769730201079875
208,114,13.013676367398556
208,115,12.105156125145449
61,38,12.745239924828049
61,39,11.958889017508056
61,40,12.917902723496699
61,41,11.890775999040443
61,42,13.158188320441177
61,43,13.685279760456265
61,44,13.485943386434531
61,45,13.009003279372505
61,46,12.8047550140967
61,47,12.96721998514483
61,48,13.352514375473476
61,49,12.975488546175908
61,50,12.313980174707845
61,51,12.565231694840174
61,52,12.96529054144166
61,53,12.519378361953699
61,54,12.953899728259358
61,55,13.609408962979936
61,56,13.458052749127514
61,57,13.359931933363491
151,18,13.03084495320744
151,19,12.87489782851694
151,20,12.985515942700806
151,21,12.90135040250907
34,95,13.463952967651647
151,22,13.467963724487097
34,96,12.528878432174928
151,23,12.865858262057968
34,97,12.472572810291572
151,24,12.791070445680495
34,98,11.850903671650254
151,25,11.997810226492607
34,99,13.043638611535318
151,26,13.188806835221342
151,27,12.991880371704818
151,28,12.827243641921177
34,102,13.266001933235945
151,29,12.731238754640502
34,103,13.427838290341878
151,30,12.953861233098255
151,31,13.403414878680007
151,32,13.188665752845399
151,33,13.073497169950613
34,107,12.83733679599206
151,34,13.393356815097585
34,108,11.710548834934416
151,35,12.875817139419114
34,109,12.61663575625372
151,36,13.152014975650937
34,110,13.325455138755746
151,37,12.66646567460362
34,111,12.153297246544922
151,38,12.985142174914579
34,112,12.460068124424918
151,39,12.343090066402699
34,113,12.08336127767509
151,40,12.718560256928484
34,114,12.601337856314068
151,41,12.018865688754849
34,115,12.520392254885202
151,42,12.590169258990349
151,43,12.918310968099195
151,44,12.610982760104081
151,45,12.95920266175182
151,46,12.381503712828607
151,47,12.191401819447453
151,48,12.622245622878749
151,49,12.34474743419016
151,50,12.1631704931641
151,51,13.123050090080042
151,52,12.908647028237286
37,66,13.327891435874964
37,67,12.182334015387326
37,68,12.493364658989606
37,69,12.348959419013168
37,70,12.4309595874493
37,71,12.492448453765581
37,72,13.043457434224749
37,73,12.805617969071823
136,42,12.612545608263268
136,43,12.621081506223547
136,44,13.014013561965413
136,45,12.193827174027968
136,46,12.376210926097485
136,47,12.210471042947031
136,48,12.3908706480937
136,49,12.970507885464515
136,50,13.146121015763402
136,51,12.729396774453928
136,52,12.29983586319912
136,53,12.619186274092998
139,19,12.09406688109083
