fromNode,toNode,value,interaction_type,selfLoop,label,guid
716,728,1,,False,,10373
716,741,1,,False,,10374
716,747,1,,False,,10375
716,763,1,,False,,10376
716,770,1,,False,,10377
716,795,1,,False,,10378
716,797,1,,False,,10379
53,94,1,,False,,1038
716,799,1,,False,,10380
716,820,1,,False,,10381
716,849,1,,False,,10382
717,798,1,,False,,10383
717,852,1,,False,,10384
717,855,1,,False,,10385
718,719,1,,False,,10386
718,720,1,,False,,10387
718,730,1,,False,,10388
718,745,1,,False,,10389
53,101,1,,False,,1039
718,747,1,,False,,10390
718,748,1,,False,,10391
718,758,1,,False,,10392
718,762,1,,False,,10393
718,764,1,,False,,10394
718,770,1,,False,,10395
718,781,1,,False,,10396
718,787,1,,False,,10397
718,793,1,,False,,10398
718,797,1,,False,,10399
0,105,1,,False,,104
53,130,1,,False,,1040
718,803,1,,False,,10400
718,805,1,,False,,10401
718,809,1,,False,,10402
718,814,1,,False,,10403
718,815,1,,False,,10404
718,817,1,,False,,10405
718,823,1,,False,,10406
718,827,1,,False,,10407
718,828,1,,False,,10408
718,834,1,,False,,10409
53,146,1,,False,,1041
719,720,1,,False,,10410
719,722,1,,False,,10411
719,724,1,,False,,10412
719,726,1,,False,,10413
719,727,1,,False,,10414
719,728,1,,False,,10415
719,731,1,,False,,10416
719,733,1,,False,,10417
719,734,1,,False,,10418
719,737,1,,False,,10419
53,180,1,,False,,1042
719,745,1,,False,,10420
719,747,1,,False,,10421
719,752,1,,False,,10422
719,755,1,,False,,10423
719,756,1,,False,,10424
719,759,1,,False,,10425
719,760,1,,False,,10426
719,762,1,,False,,10427
719,764,1,,False,,10428
719,766,1,,False,,10429
53,191,1,,False,,1043
719,768,1,,False,,10430
719,772,1,,False,,10431
719,773,1,,False,,10432
719,774,1,,False,,10433
719,781,1,,False,,10434
719,784,1,,False,,10435
719,787,1,,False,,10436
719,794,1,,False,,10437
719,799,1,,False,,10438
719,800,1,,False,,10439
53,194,1,,False,,1044
719,805,1,,False,,10440
719,810,1,,False,,10441
719,814,1,,False,,10442
719,815,1,,False,,10443
719,817,1,,False,,10444
719,819,1,,False,,10445
719,820,1,,False,,10446
719,823,1,,False,,10447
719,824,1,,False,,10448
719,827,1,,False,,10449
53,196,1,,False,,1045
719,828,1,,False,,10450
719,829,1,,False,,10451
719,830,1,,False,,10452
719,834,1,,False,,10453
719,840,1,,False,,10454
719,842,1,,False,,10455
719,845,1,,False,,10456
719,847,1,,False,,10457
719,848,1,,False,,10458
719,849,1,,False,,10459
53,204,1,,False,,1046
719,853,1,,False,,10460
720,730,1,,False,,10461
720,739,1,,False,,10462
720,745,1,,False,,10463
720,755,1,,False,,10464
720,764,1,,False,,10465
720,774,1,,False,,10466
720,781,1,,False,,10467
720,787,1,,False,,10468
720,790,1,,False,,10469
53,213,1,,False,,1047
720,793,1,,False,,10470
720,803,1,,False,,10471
720,808,1,,False,,10472
720,809,1,,False,,10473
720,832,1,,False,,10474
721,736,1,,False,,10475
721,848,1,,False,,10476
722,737,1,,False,,10477
722,738,1,,False,,10478
722,745,1,,False,,10479
53,242,1,,False,,1048
722,768,1,,False,,10480
722,784,1,,False,,10481
722,820,1,,False,,10482
722,829,1,,False,,10483
722,853,1,,False,,10484
723,727,1,,False,,10485
723,734,1,,False,,10486
723,745,1,,False,,10487
723,766,1,,False,,10488
723,770,1,,False,,10489
53,248,1,,False,,1049
723,824,1,,False,,10490
723,826,1,,False,,10491
723,828,1,,False,,10492
723,830,1,,False,,10493
723,849,1,,False,,10494
724,726,1,,False,,10495
724,731,1,,False,,10496
724,734,1,,False,,10497
724,736,1,,False,,10498
724,738,1,,False,,10499
0,106,1,,False,,105
53,249,1,,False,,1050
724,742,1,,False,,10500
724,745,1,,False,,10501
724,752,1,,False,,10502
724,754,1,,False,,10503
724,760,1,,False,,10504
724,766,1,,False,,10505
724,773,1,,False,,10506
724,777,1,,False,,10507
724,778,1,,False,,10508
724,781,1,,False,,10509
53,254,1,,False,,1051
724,784,1,,False,,10510
724,786,1,,False,,10511
724,794,1,,False,,10512
724,795,1,,False,,10513
724,805,1,,False,,10514
724,814,1,,False,,10515
724,819,1,,False,,10516
724,820,1,,False,,10517
724,821,1,,False,,10518
724,823,1,,False,,10519
53,260,1,,False,,1052
724,824,1,,False,,10520
724,826,1,,False,,10521
724,827,1,,False,,10522
724,828,1,,False,,10523
724,829,1,,False,,10524
724,830,1,,False,,10525
724,834,1,,False,,10526
724,842,1,,False,,10527
724,848,1,,False,,10528
724,853,1,,False,,10529
53,266,1,,False,,1053
725,732,1,,False,,10530
725,771,1,,False,,10531
725,806,1,,False,,10532
725,818,1,,False,,10533
725,839,1,,False,,10534
726,731,1,,False,,10535
726,745,1,,False,,10536
726,751,1,,False,,10537
726,752,1,,False,,10538
726,754,1,,False,,10539
53,299,1,,False,,1054
726,760,1,,False,,10540
726,766,1,,False,,10541
726,773,1,,False,,10542
726,778,1,,False,,10543
726,780,1,,False,,10544
726,781,1,,False,,10545
726,784,1,,False,,10546
726,805,1,,False,,10547
726,812,1,,False,,10548
726,815,1,,False,,10549
53,302,1,,False,,1055
726,820,1,,False,,10550
726,821,1,,False,,10551
726,823,1,,False,,10552
726,824,1,,False,,10553
726,828,1,,False,,10554
726,830,1,,False,,10555
726,834,1,,False,,10556
726,844,1,,False,,10557
726,845,1,,False,,10558
726,853,1,,False,,10559
53,315,1,,False,,1056
727,752,1,,False,,10560
727,756,1,,False,,10561
727,766,1,,False,,10562
727,770,1,,False,,10563
727,784,1,,False,,10564
727,800,1,,False,,10565
727,805,1,,False,,10566
727,824,1,,False,,10567
727,828,1,,False,,10568
727,830,1,,False,,10569
53,317,1,,False,,1057
727,842,1,,False,,10570
727,845,1,,False,,10571
727,846,1,,False,,10572
727,847,1,,False,,10573
727,848,1,,False,,10574
727,849,1,,False,,10575
727,853,1,,False,,10576
727,854,1,,False,,10577
728,730,1,,False,,10578
728,737,1,,False,,10579
53,322,1,,False,,1058
728,739,1,,False,,10580
728,741,1,,False,,10581
728,747,1,,False,,10582
728,754,1,,False,,10583
728,759,1,,False,,10584
728,764,1,,False,,10585
728,765,1,,False,,10586
728,773,1,,False,,10587
728,774,1,,False,,10588
728,779,1,,False,,10589
53,330,1,,False,,1059
728,780,1,,False,,10590
728,781,1,,False,,10591
728,783,1,,False,,10592
728,787,1,,False,,10593
728,792,1,,False,,10594
728,797,1,,False,,10595
728,803,1,,False,,10596
728,805,1,,False,,10597
728,807,1,,False,,10598
728,809,1,,False,,10599
0,107,1,,False,,106
53,332,1,,False,,1060
728,817,1,,False,,10600
728,819,1,,False,,10601
728,820,1,,False,,10602
728,823,1,,False,,10603
728,824,1,,False,,10604
728,828,1,,False,,10605
728,835,1,,False,,10606
728,838,1,,False,,10607
728,843,1,,False,,10608
728,856,1,,False,,10609
53,346,1,,False,,1061
729,753,1,,False,,10610
729,804,1,,False,,10611
729,856,1,,False,,10612
729,861,1,,False,,10613
729,863,1,,False,,10614
729,876,1,,False,,10615
729,878,1,,False,,10616
729,882,1,,False,,10617
729,886,1,,False,,10618
729,888,1,,False,,10619
54,119,1,,False,,1062
729,889,1,,False,,10620
730,747,1,,False,,10621
730,763,1,,False,,10622
730,764,1,,False,,10623
730,783,1,,False,,10624
730,787,1,,False,,10625
730,797,1,,False,,10626
730,803,1,,False,,10627
730,849,1,,False,,10628
731,745,1,,False,,10629
54,313,1,,False,,1063
731,752,1,,False,,10630
731,766,1,,False,,10631
731,773,1,,False,,10632
731,774,1,,False,,10633
731,781,1,,False,,10634
731,784,1,,False,,10635
731,805,1,,False,,10636
731,810,1,,False,,10637
731,815,1,,False,,10638
731,827,1,,False,,10639
54,329,1,,False,,1064
731,828,1,,False,,10640
731,830,1,,False,,10641
731,834,1,,False,,10642
731,847,1,,False,,10643
731,853,1,,False,,10644
732,771,1,,False,,10645
732,788,1,,False,,10646
732,789,1,,False,,10647
732,791,1,,False,,10648
732,802,1,,False,,10649
55,56,1,,False,,1065
732,806,1,,False,,10650
732,818,1,,False,,10651
732,822,1,,False,,10652
732,839,1,,False,,10653
733,768,1,,False,,10654
733,782,1,,False,,10655
733,786,1,,False,,10656
733,795,1,,False,,10657
733,829,1,,False,,10658
733,839,1,,False,,10659
55,67,1,,False,,1066
734,756,1,,False,,10660
734,760,1,,False,,10661
734,766,1,,False,,10662
734,770,1,,False,,10663
734,778,1,,False,,10664
734,784,1,,False,,10665
734,785,1,,False,,10666
734,803,1,,False,,10667
734,805,1,,False,,10668
734,829,1,,False,,10669
55,104,1,,False,,1067
734,842,1,,False,,10670
734,846,1,,False,,10671
734,847,1,,False,,10672
734,849,1,,False,,10673
734,853,1,,False,,10674
735,769,1,,False,,10675
735,800,1,,False,,10676
735,819,1,,False,,10677
735,856,1,,False,,10678
736,742,1,,False,,10679
55,122,1,,False,,1068
736,746,1,,False,,10680
736,782,1,,False,,10681
736,788,1,,False,,10682
736,816,1,,False,,10683
736,818,1,,False,,10684
736,833,1,,False,,10685
736,850,1,,False,,10686
737,745,1,,False,,10687
737,773,1,,False,,10688
737,805,1,,False,,10689
55,123,1,,False,,1069
737,815,1,,False,,10690
737,820,1,,False,,10691
737,824,1,,False,,10692
737,828,1,,False,,10693
737,830,1,,False,,10694
737,837,1,,False,,10695
737,843,1,,False,,10696
738,745,1,,False,,10697
738,751,1,,False,,10698
738,752,1,,False,,10699
0,108,1,,False,,107
55,170,1,,False,,1070
738,760,1,,False,,10700
738,774,1,,False,,10701
738,781,1,,False,,10702
738,784,1,,False,,10703
738,794,1,,False,,10704
738,795,1,,False,,10705
738,805,1,,False,,10706
738,813,1,,False,,10707
738,826,1,,False,,10708
738,829,1,,False,,10709
55,185,1,,False,,1071
738,842,1,,False,,10710
738,853,1,,False,,10711
739,740,1,,False,,10712
739,747,1,,False,,10713
739,754,1,,False,,10714
739,757,1,,False,,10715
739,758,1,,False,,10716
739,764,1,,False,,10717
739,774,1,,False,,10718
739,777,1,,False,,10719
55,186,1,,False,,1072
739,780,1,,False,,10720
739,787,1,,False,,10721
739,792,1,,False,,10722
739,793,1,,False,,10723
739,797,1,,False,,10724
739,805,1,,False,,10725
739,807,1,,False,,10726
739,819,1,,False,,10727
739,823,1,,False,,10728
739,824,1,,False,,10729
55,200,1,,False,,1073
739,828,1,,False,,10730
739,840,1,,False,,10731
740,748,1,,False,,10732
740,770,1,,False,,10733
740,817,1,,False,,10734
740,831,1,,False,,10735
740,841,1,,False,,10736
741,747,1,,False,,10737
741,763,1,,False,,10738
741,770,1,,False,,10739
55,203,1,,False,,1074
741,781,1,,False,,10740
741,800,1,,False,,10741
741,807,1,,False,,10742
741,820,1,,False,,10743
741,823,1,,False,,10744
741,827,1,,False,,10745
741,828,1,,False,,10746
741,835,1,,False,,10747
741,836,1,,False,,10748
742,746,1,,False,,10749
55,239,1,,False,,1075
742,759,1,,False,,10750
742,768,1,,False,,10751
742,786,1,,False,,10752
742,789,1,,False,,10753
742,829,1,,False,,10754
743,782,1,,False,,10755
743,833,1,,False,,10756
744,848,1,,False,,10757
745,747,1,,False,,10758
745,751,1,,False,,10759
55,252,1,,False,,1076
745,752,1,,False,,10760
745,755,1,,False,,10761
745,758,1,,False,,10762
745,760,1,,False,,10763
745,762,1,,False,,10764
745,773,1,,False,,10765
745,774,1,,False,,10766
745,781,1,,False,,10767
745,784,1,,False,,10768
745,787,1,,False,,10769
55,261,1,,False,,1077
745,790,1,,False,,10770
745,794,1,,False,,10771
745,795,1,,False,,10772
745,799,1,,False,,10773
745,800,1,,False,,10774
745,805,1,,False,,10775
745,810,1,,False,,10776
745,813,1,,False,,10777
745,814,1,,False,,10778
745,815,1,,False,,10779
55,277,1,,False,,1078
745,817,1,,False,,10780
745,820,1,,False,,10781
745,823,1,,False,,10782
745,824,1,,False,,10783
745,827,1,,False,,10784
745,828,1,,False,,10785
745,829,1,,False,,10786
745,830,1,,False,,10787
745,834,1,,False,,10788
745,842,1,,False,,10789
56,59,1,,False,,1079
745,845,1,,False,,10790
745,847,1,,False,,10791
745,853,1,,False,,10792
746,782,1,,False,,10793
746,816,1,,False,,10794
746,833,1,,False,,10795
747,748,1,,False,,10796
747,752,1,,False,,10797
747,753,1,,False,,10798
747,754,1,,False,,10799
0,109,1,,False,,108
56,60,1,,False,,1080
747,758,1,,False,,10800
747,763,1,,False,,10801
747,764,1,,False,,10802
747,765,1,,False,,10803
747,769,1,,False,,10804
747,770,1,,False,,10805
747,773,1,,False,,10806
747,774,1,,False,,10807
747,780,1,,False,,10808
747,783,1,,False,,10809
56,62,1,,False,,1081
747,792,1,,False,,10810
747,793,1,,False,,10811
747,797,1,,False,,10812
747,800,1,,False,,10813
747,803,1,,False,,10814
747,804,1,,False,,10815
747,805,1,,False,,10816
747,807,1,,False,,10817
747,809,1,,False,,10818
747,810,1,,False,,10819
56,63,1,,False,,1082
747,815,1,,False,,10820
747,819,1,,False,,10821
747,820,1,,False,,10822
747,823,1,,False,,10823
747,828,1,,False,,10824
747,830,1,,False,,10825
747,831,1,,False,,10826
747,837,1,,False,,10827
747,838,1,,False,,10828
747,840,1,,False,,10829
56,66,1,,False,,1083
747,848,1,,False,,10830
747,849,1,,False,,10831
747,856,1,,False,,10832
747,880,1,,False,,10833
748,758,1,,False,,10834
748,764,1,,False,,10835
748,770,1,,False,,10836
748,779,1,,False,,10837
748,787,1,,False,,10838
748,793,1,,False,,10839
56,67,1,,False,,1084
748,797,1,,False,,10840
748,817,1,,False,,10841
748,830,1,,False,,10842
748,831,1,,False,,10843
748,849,1,,False,,10844
749,757,1,,False,,10845
750,770,1,,False,,10846
751,784,1,,False,,10847
751,795,1,,False,,10848
751,828,1,,False,,10849
56,72,1,,False,,1085
751,830,1,,False,,10850
751,842,1,,False,,10851
752,759,1,,False,,10852
752,766,1,,False,,10853
752,773,1,,False,,10854
752,774,1,,False,,10855
752,781,1,,False,,10856
752,784,1,,False,,10857
752,800,1,,False,,10858
752,805,1,,False,,10859
56,75,1,,False,,1086
752,810,1,,False,,10860
752,815,1,,False,,10861
752,820,1,,False,,10862
752,823,1,,False,,10863
752,824,1,,False,,10864
752,827,1,,False,,10865
752,828,1,,False,,10866
752,829,1,,False,,10867
752,830,1,,False,,10868
752,831,1,,False,,10869
56,82,1,,False,,1087
752,834,1,,False,,10870
752,842,1,,False,,10871
752,847,1,,False,,10872
752,853,1,,False,,10873
753,769,1,,False,,10874
753,819,1,,False,,10875
753,823,1,,False,,10876
753,856,1,,False,,10877
753,861,1,,False,,10878
753,889,1,,False,,10879
56,88,1,,False,,1088
753,890,1,,False,,10880
754,773,1,,False,,10881
754,777,1,,False,,10882
754,779,1,,False,,10883
754,780,1,,False,,10884
754,792,1,,False,,10885
754,805,1,,False,,10886
754,815,1,,False,,10887
754,821,1,,False,,10888
754,823,1,,False,,10889
56,98,1,,False,,1089
754,824,1,,False,,10890
754,828,1,,False,,10891
754,830,1,,False,,10892
754,835,1,,False,,10893
754,838,1,,False,,10894
754,840,1,,False,,10895
754,848,1,,False,,10896
755,758,1,,False,,10897
755,781,1,,False,,10898
755,783,1,,False,,10899
0,110,1,,False,,109
56,103,1,,False,,1090
755,787,1,,False,,10900
755,793,1,,False,,10901
755,797,1,,False,,10902
755,808,1,,False,,10903
755,809,1,,False,,10904
755,814,1,,False,,10905
755,827,1,,False,,10906
755,836,1,,False,,10907
755,845,1,,False,,10908
755,849,1,,False,,10909
56,104,1,,False,,1091
756,805,1,,False,,10910
756,826,1,,False,,10911
756,827,1,,False,,10912
756,847,1,,False,,10913
757,775,1,,False,,10914
758,781,1,,False,,10915
758,783,1,,False,,10916
758,787,1,,False,,10917
758,793,1,,False,,10918
758,808,1,,False,,10919
56,109,1,,False,,1092
758,809,1,,False,,10920
758,814,1,,False,,10921
758,817,1,,False,,10922
758,827,1,,False,,10923
758,836,1,,False,,10924
758,849,1,,False,,10925
759,766,1,,False,,10926
759,828,1,,False,,10927
760,766,1,,False,,10928
760,781,1,,False,,10929
56,113,1,,False,,1093
760,784,1,,False,,10930
760,794,1,,False,,10931
760,800,1,,False,,10932
760,805,1,,False,,10933
760,814,1,,False,,10934
760,820,1,,False,,10935
760,823,1,,False,,10936
760,824,1,,False,,10937
760,827,1,,False,,10938
760,828,1,,False,,10939
56,118,1,,False,,1094
760,829,1,,False,,10940
760,830,1,,False,,10941
760,834,1,,False,,10942
760,842,1,,False,,10943
761,772,1,,False,,10944
761,800,1,,False,,10945
761,805,1,,False,,10946
761,827,1,,False,,10947
761,842,1,,False,,10948
761,848,1,,False,,10949
56,119,1,,False,,1095
762,781,1,,False,,10950
762,799,1,,False,,10951
762,805,1,,False,,10952
762,810,1,,False,,10953
762,814,1,,False,,10954
762,827,1,,False,,10955
762,842,1,,False,,10956
763,770,1,,False,,10957
763,787,1,,False,,10958
763,797,1,,False,,10959
56,122,1,,False,,1096
763,803,1,,False,,10960
763,804,1,,False,,10961
763,820,1,,False,,10962
